timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,error_count,response_time,active_connections,packet_loss,is_anomaly,anomaly_type
2026-01-01 01:50:00,SRV-025,47.24750574509397,56.69088841685586,33.544195851196626,105.98437057737218,2,118.57068866528867,58,0.26496506669968806,0,normal
2026-01-01 01:55:00,SRV-035,52.780416865766696,71.36122589142045,38.28765977604875,200.7571639129932,2,133.26222050600194,49,0.01283880477073719,0,normal
2026-01-01 02:00:00,SRV-023,71.7193661553955,46.87101198742292,14.511713201759079,182.8435467947951,0,128.1318524622679,53,0.6547394737412779,0,normal
2026-01-01 02:05:00,SRV-003,78.67209909015845,46.23110316124416,17.2008026673687,188.13040193966654,0,176.16017041416913,50,0.09509735640011249,0,normal
2026-01-01 02:10:00,SRV-030,38.699288030587255,56.67044933148179,30.018136111946763,237.7967640895826,6,138.23515621004412,51,0.8335445740289162,0,normal
2026-01-01 02:15:00,SRV-043,60.48769189241822,53.178578859573,35.883172064845766,214.04959338675164,0,101.31901440538219,46,0.011773501590355754,0,normal
2026-01-01 02:20:00,SRV-034,44.573678136013996,34.40290664867234,19.570386063971487,266.3235834159524,1,133.45946022156016,51,0.42026738854765605,0,normal
2026-01-01 02:25:00,SRV-035,43.8190247449829,54.74918087243022,31.17327383308782,263.88324478942127,3,102.2528583349251,55,0.05441875940335901,0,normal
2026-01-01 02:30:00,SRV-017,40.11040288527767,94.04782151305128,14.550010514030024,157.8632451756539,0,107.66128228020557,67,0.32939311853164444,0,normal
2026-01-01 02:35:00,SRV-047,59.76035316844635,68.4825013802982,51.432051881138875,182.8705565884677,3,127.47943624865866,55,0.6118012458823182,0,normal
2026-01-01 02:40:00,SRV-047,51.193971814134365,48.23530536635231,21.777796044335687,212.18436057459562,0,107.0008977929232,57,0.04242437529015603,0,normal
2026-01-01 02:45:00,SRV-037,48.057340912912004,60.34608281537661,15.38243343964278,214.4941405768563,3,114.38325130953558,47,0.14299119515196101,0,normal
2026-01-01 02:50:00,SRV-019,44.71475688145967,42.969647624346294,29.8148686400761,185.5670680539931,0,158.13414677942745,47,1.0147512690851148,0,normal
2026-01-01 02:55:00,SRV-038,56.5629465219606,71.30579959999275,27.136534838340804,202.28039199627975,1,131.67538728433618,44,0.039215716244397694,0,normal
2026-01-01 03:00:00,SRV-047,66.76715411692562,66.51124991302248,51.531824575115564,161.63262185559753,2,116.67204193111469,52,0.10420208071803225,0,normal
2026-01-01 03:05:00,SRV-026,59.64463689721654,38.77059334108004,24.415796305672394,160.08823909842334,1,79.86465528574865,48,0.15801172255782467,0,normal
2026-01-01 03:10:00,SRV-013,25.196501894690368,76.97750519025224,41.79440120721287,176.54121739476477,2,130.22766595676862,49,0.1596944460750306,0,normal
2026-01-01 03:15:00,SRV-048,43.7037973975258,57.62419710731369,25.156243080306965,281.9429993186976,4,126.7570605841681,44,0.1448035884796759,0,normal
2026-01-01 03:20:00,SRV-045,24.47114826687214,61.42590171970245,40.604468141104675,277.06854984590916,1,127.27001058249337,56,0.955885055654242,0,normal
2026-01-01 03:23:00,SRV-014,15.618867456421764,97.86410487796012,27.421745667905437,187.14173212053953,3,592.342976622291,200,0.7888197083149727,1,memory_leak
2026-01-01 03:25:00,SRV-044,75.71098381695357,67.31895815862494,31.66088132508151,148.98083763689226,0,111.92716686213149,56,0.6088326738989382,0,normal
2026-01-01 03:30:00,SRV-039,60.876367302743816,33.89512616292263,18.16741487334225,98.03839111199497,3,168.85846636713876,50,0.30729348368534876,0,normal
2026-01-01 03:35:00,SRV-034,24.29847812677663,36.72206955433887,42.05915207242585,218.77940339958226,2,78.85231860830628,52,0.5981140588198578,0,normal
2026-01-01 03:40:00,SRV-004,37.2919962399496,42.28943773733258,29.37320902726828,247.75711602506192,1,104.09227144882678,42,0.06427810674667626,0,normal
2026-01-01 03:45:00,SRV-041,33.10690751606484,64.432407468545,27.128599025766146,181.2669335821928,1,95.4396904404426,50,0.35836863945722097,0,normal
2026-01-01 03:50:00,SRV-043,57.770313969007645,47.55563532957338,22.635878277423537,228.9752200774927,1,191.22425230201787,47,0.6881144701949212,0,normal
2026-01-01 03:55:00,SRV-014,40.3391360307421,65.40218876010572,34.71036831418021,182.08953997546104,1,147.0559031105366,55,0.4150164873305435,0,normal
2026-01-01 04:00:00,SRV-017,35.301406736362104,42.02142395662726,46.871416350725646,244.08198784747253,2,191.22988210477166,55,0.06824233336465611,0,normal
2026-01-01 04:05:00,SRV-041,60.21799039030947,63.53745118233792,27.106220528673084,129.23987402412428,3,137.86203407131268,44,0.3345296200649229,0,normal
2026-01-01 04:10:00,SRV-030,36.11409113641696,44.632110763842206,30.48521627944827,158.4524941794481,2,131.70759806949425,59,0.1491375417667523,0,normal
2026-01-01 04:15:00,SRV-038,43.72636751256252,61.33979931556452,32.07503485159136,302.16602448411527,2,168.58836466311934,46,0.35424248132234926,0,normal
2026-01-01 04:20:00,SRV-049,72.70470497171405,58.19146323225319,27.865273630926662,206.9253981194221,3,97.5609003052053,51,0.11265448602956414,0,normal
2026-01-01 04:25:00,SRV-040,12.917995277860271,47.77637585324339,37.602510946353604,255.31645524142215,2,143.14914447904007,47,0.887803535570899,0,normal
2026-01-01 04:30:00,SRV-044,55.25942456211676,53.265710975753144,36.68100951756713,190.53961702521613,1,137.3791031061666,55,0.8718638725659329,0,normal
2026-01-01 04:35:00,SRV-037,52.459376667461626,61.52179783556533,40.349209270805986,89.59467241630614,3,130.82335274020284,47,0.17932263771532103,0,normal
2026-01-01 04:40:00,SRV-023,74.97074313430542,36.04575091224888,17.894988409306315,119.3294672224604,1,127.2604543220339,49,0.6556846155397348,0,normal
2026-01-01 04:45:00,SRV-042,22.04281885219121,59.06195688993297,25.847120860991986,231.63909330531425,2,188.12078573413186,46,0.6811840309342058,0,normal
2026-01-01 04:50:00,SRV-004,67.64656968689435,59.82441376056306,26.52473266227045,241.45693422926342,1,158.60924891548783,41,0.6405215488224527,0,normal
2026-01-01 04:55:00,SRV-002,38.3304366263154,55.32717645782654,28.648996920850628,285.30819866988554,4,135.51047190353881,48,0.4771913832108716,0,normal
2026-01-01 05:00:00,SRV-026,47.70796262708147,86.7228590007826,27.971537803298475,202.34577174751294,6,176.460734894251,48,1.3618384428812373,0,normal
2026-01-01 05:05:00,SRV-022,65.18130069232467,47.47097338747027,25.046107570687532,220.94197069342434,1,108.32135424817521,44,0.23845829309196764,0,normal
2026-01-01 05:10:00,SRV-009,54.24323725452091,47.43504851164439,20.847586200036346,212.3051841145091,4,124.84059677636708,44,0.09046924728957752,0,normal
2026-01-01 05:15:00,SRV-024,56.63208858733371,67.46591374134314,23.017839716846474,154.65482529291228,1,98.38103294090449,51,0.38293390891327445,0,normal
2026-01-01 05:20:00,SRV-040,83.60039704874791,55.71062120817386,30.139292919129463,198.79374564449984,2,197.09780519071,49,0.29059073589379014,0,normal
2026-01-01 05:25:00,SRV-050,28.39343318099968,74.10060787825788,29.82076426438146,185.0681104100741,0,98.52570393394149,56,1.1386068910875895,0,normal
2026-01-01 05:30:00,SRV-034,39.571635431504944,54.16492212504388,34.85315996560453,161.36664288632645,1,98.86589689621411,54,0.05496802930068641,0,normal
2026-01-01 05:35:00,SRV-047,34.07527275078171,66.55348828420833,31.72558429634359,285.8328888227362,6,133.22904545583808,48,0.045468635682881425,0,normal
2026-01-01 05:40:00,SRV-010,19.953312418973997,76.17624321115262,17.584987690508775,159.18472954725772,2,81.58711942511151,51,0.17439998763116657,0,normal
2026-01-01 05:45:00,SRV-022,71.32191272976547,50.73961206823931,32.574732345826575,214.223629458477,1,121.15654546052676,50,0.6767915175830406,0,normal
2026-01-01 05:50:00,SRV-002,24.777218668414307,63.91916912827258,31.70865438127942,190.80083318236603,2,71.11221042071018,51,0.8852195962111801,0,normal
2026-01-01 05:55:00,SRV-023,53.27795482964251,44.21440110109043,20.903661025100277,154.67106634904798,4,145.33327053088107,56,0.21837834376423745,0,normal
2026-01-01 06:00:00,SRV-043,41.62491144944437,69.49110604516315,32.30487214603503,221.6154365595385,4,67.35639478274298,51,0.921093917234848,0,normal
2026-01-01 06:05:00,SRV-017,43.141590318891616,85.72101445922553,29.0394010027535,257.4636663142838,0,98.90470724622338,37,0.3420851133315343,0,normal
2026-01-01 06:10:00,SRV-043,30.82963968695355,82.63494277267735,39.85722716823564,170.2767725930889,4,158.53599101801683,55,1.9706435301906655,0,normal
2026-01-01 06:15:00,SRV-018,55.33554304822458,36.681377659627046,29.42095092662215,240.92423673192698,0,124.01542962738,54,1.291124335677838,0,normal
2026-01-01 06:20:00,SRV-050,65.35285161328332,50.686752711701175,43.56633382183454,64.3754754076013,3,150.56660985667443,51,0.25916472835082816,0,normal
2026-01-01 06:20:00,SRV-017,48.9382259271471,55.635849876465606,19.344554326027648,176.66228526764604,165,6775.5347313787315,0,33.376447087897496,1,service_down
2026-01-01 06:23:00,SRV-045,69.60858044380672,58.62788621087362,14.10974484483023,804.2777060379826,64,173.50252856564498,54,27.80403729476444,1,network_flood
2026-01-01 06:25:00,SRV-039,44.24821236487124,59.95084475972947,10.703154036858425,167.47075792215716,3,151.3063772785966,51,0.8016862615115626,0,normal
2026-01-01 06:30:00,SRV-039,83.96556964851575,47.19554867115968,23.22290994374955,123.93775627056772,0,128.609218753618,55,0.31490853826120124,0,normal
2026-01-01 06:35:00,SRV-030,13.721735346518418,60.45476178759587,37.44038270649161,120.43427520620465,1,139.09894453238445,40,0.06644440373292972,0,normal
2026-01-01 06:40:00,SRV-037,59.764835977148756,52.43213386929389,29.50536290347567,233.7409746083302,1,124.99356624639168,52,0.13111751402598132,0,normal
2026-01-01 06:42:00,SRV-041,75.22670942722253,53.144439072986614,35.59185531561147,193.86019738609812,152,6485.422358536756,0,35.51700688448529,1,service_down
2026-01-01 06:45:00,SRV-034,52.38676896012224,50.009591903058585,28.95950243200363,225.76364264933827,1,155.82545887653205,52,0.1507102523088316,0,normal
2026-01-01 06:50:00,SRV-035,56.93859757271211,67.5823712620912,33.436185895352175,181.17236744888672,1,190.72129095098126,52,1.0496624056457118,0,normal
2026-01-01 06:55:00,SRV-003,59.06757452349966,52.828111132723315,12.381362579602616,196.54887425018862,3,114.37264007189245,34,1.6366920433919596,0,normal
2026-01-01 06:59:00,SRV-046,97.5868399489081,60.52011599753257,18.972246729310136,180.79649666025793,17,1136.6388607691445,51,0.6050646710095148,1,cpu_spike
2026-01-01 07:00:00,SRV-048,37.235830514457426,57.68545541966678,29.83577103927248,259.4196636724042,3,140.45674468878934,45,0.7983250668763663,0,normal
2026-01-01 07:05:00,SRV-040,72.7006098860405,47.34576283924671,25.258544188765434,176.7746537248756,2,91.49007095409846,54,1.0670001135464497,0,normal
2026-01-01 07:10:00,SRV-045,42.493228795247184,56.76056423719987,42.06508966508357,159.15321645063818,1,120.86234468804453,53,0.5025687639707752,0,normal
2026-01-01 07:15:00,SRV-024,64.17677793910948,52.34563201929041,31.89720883558058,259.3193706107644,1,112.90941498226923,56,0.09543104697309818,0,normal
2026-01-01 07:20:00,SRV-036,42.204414084553626,50.14401012031544,26.370427210312926,208.7319634683914,2,103.23234458185235,56,0.011185973867236932,0,normal
2026-01-01 07:25:00,SRV-006,50.658178125967815,68.63925726045473,25.43032676422575,194.35041090659567,1,83.25194849433143,59,0.8741223572252398,0,normal
2026-01-01 07:30:00,SRV-011,61.82779784140273,70.72652589630655,27.775872215444345,142.65206856332804,3,146.93665616281027,44,0.0158145245477775,0,normal
2026-01-01 07:35:00,SRV-025,41.90149247353006,61.02906555028495,47.20830297119534,325.7773103937112,1,70.3075888357453,39,0.30228767590918426,0,normal
2026-01-01 07:40:00,SRV-050,54.64084139801316,70.94983036158918,31.965211697014702,235.4501878794256,2,131.24933815019128,48,0.3382380067046655,0,normal
2026-01-01 07:45:00,SRV-022,33.63900724652537,35.90314423004454,35.64701062536156,168.26974823533217,1,149.87256710044068,37,0.32690442439000633,0,normal
2026-01-01 07:50:00,SRV-031,58.527372005425356,70.29612806277711,32.579969921200664,223.45583548905313,1,124.88286236771943,43,0.7476189458200628,0,normal
2026-01-01 07:55:00,SRV-050,31.323082668729647,57.50059369537063,9.582651315757094,187.64113087397016,0,99.54047256006604,38,0.07119425296233069,0,normal
2026-01-01 08:00:00,SRV-039,54.48174151902567,43.25480022566496,33.51891067906436,206.63903491320775,0,126.31703932885756,52,0.17750665285318834,0,normal
2026-01-01 08:05:00,SRV-012,58.20444373879874,59.71915781660413,36.81445080357286,171.0268362964965,1,152.6702994535432,60,0.8499488048327594,0,normal
2026-01-01 08:10:00,SRV-026,36.30448632789559,54.710741462169985,27.78087547206447,139.2740522175365,3,73.272516424148,49,1.0272097267033276,0,normal
2026-01-01 08:15:00,SRV-032,60.81545322580806,90.58012422064867,29.033710933767793,153.33932961772013,3,142.59977281131725,54,0.01556605826180974,0,normal
2026-01-01 08:20:00,SRV-033,39.95065909018259,59.22105611912456,29.082406760004993,225.1394860520378,5,197.80714511576585,52,0.7874122024265336,0,normal
2026-01-01 08:25:00,SRV-039,51.183276033659,62.827874540961034,14.236078430157505,273.8270174862948,1,161.40274062442353,42,1.7770885194307557,0,normal
2026-01-01 08:30:00,SRV-037,44.61668893512832,69.07274823111237,35.43600154594432,181.4692833956947,2,85.33295855682849,48,0.1492929402120031,0,normal
2026-01-01 08:35:00,SRV-037,49.788350132933196,55.20262070103875,29.06234550477329,119.07710831598621,1,166.3801244280038,60,0.20090292791466371,0,normal
2026-01-01 08:40:00,SRV-029,59.9440022917071,49.07492100206425,14.43418101340249,178.59424195170436,2,145.41237029955104,49,0.8190991605846757,0,normal
2026-01-01 08:45:00,SRV-028,63.3375137233032,57.08689649987806,40.894367093604345,174.1775529139092,1,121.32731562671322,44,0.5108297443897948,0,normal
2026-01-01 08:50:00,SRV-035,55.98960115823369,54.03140103869701,30.786351903160906,100.08996577339462,0,124.18027780863792,59,0.36241803434888553,0,normal
2026-01-01 08:55:00,SRV-050,51.78802337732002,60.13444812628463,9.121109653993912,163.36579043711905,2,135.16281439874453,45,1.9229137274111892,0,normal
2026-01-01 09:00:00,SRV-043,44.5366854664263,79.04088720618526,39.6296552911413,215.3810377725526,1,125.92697970517146,54,0.5377684968340444,0,normal
2026-01-01 09:05:00,SRV-048,51.73842652379618,45.74046013099746,32.96628319676176,250.2571286639009,4,112.42859869606652,46,0.8247289214855367,0,normal
2026-01-01 09:10:00,SRV-018,39.53696274768094,64.03450813136764,26.804432376809196,247.40884126811505,2,160.14345649343045,51,0.397589644814002,0,normal
2026-01-01 09:15:00,SRV-033,68.79560820238524,47.332459027725974,16.76910206592502,282.10075800681847,2,150.294512680279,59,0.3261771957576247,0,normal
2026-01-01 09:20:00,SRV-029,27.64883662422077,36.60644977285185,44.45384689582934,108.79650630535316,6,142.76785769360296,47,0.3326412744497058,0,normal
2026-01-01 09:25:00,SRV-048,49.21787135954064,79.59014707221787,32.78106019091961,202.88977927926098,1,143.08973254036874,55,1.8801928549514475,0,normal
2026-01-01 09:30:00,SRV-026,42.985978449637344,53.08931346283948,20.30800389686234,227.55186511212688,2,72.21018799404993,69,0.8199293587176796,0,normal
2026-01-01 09:35:00,SRV-001,51.607121069405984,60.72404463274088,7.230873019003923,212.37488984186055,3,187.5136430344881,47,0.7347177826350682,0,normal
2026-01-01 09:40:00,SRV-049,56.20747836389372,46.590019853606975,38.02901618145686,171.9775924255238,2,94.93958840220728,52,0.6675606523742663,0,normal
2026-01-01 09:45:00,SRV-034,77.17723691660083,84.61662618675793,11.07815751176333,172.62548215005947,1,91.86660498390269,53,0.4998572116379423,0,normal
2026-01-01 09:50:00,SRV-025,32.944881480454036,74.6694016653288,46.77700814076441,172.32058791460028,2,129.08056046987957,52,0.04137534367389874,0,normal
2026-01-01 09:55:00,SRV-040,36.98777475467855,68.56843970337401,47.157018343943875,115.63752882734644,2,82.40625635396843,58,0.03624857664550684,0,normal
2026-01-01 10:00:00,SRV-032,60.4659437098208,56.30251211234126,34.62626335381103,305.8927974812945,1,140.84993702330624,55,0.031013421741608774,0,normal
2026-01-01 10:05:00,SRV-044,74.19814256272149,70.7345227647088,36.944063189453715,183.65818534689325,2,84.307153748037,49,0.06381953724886684,0,normal
2026-01-01 10:10:00,SRV-040,33.70052663492164,64.4717873422552,23.513374129511302,213.66881739721336,3,82.85511675583298,36,0.1289692812375332,0,normal
2026-01-01 10:15:00,SRV-045,45.37278507366966,46.548547501705734,27.611192521334026,204.3593202103215,1,141.2426736557003,49,0.3625041260227198,0,normal
2026-01-01 10:20:00,SRV-035,50.47951489532683,71.82486576661412,10.060691637319643,260.916865779269,2,164.28438332160198,51,0.07615504944540981,0,normal
2026-01-01 10:24:00,SRV-018,71.12536158271746,96.52062601587237,14.410115507191357,240.12205970088985,0,1152.859592203517,330,2.132089518785953,1,memory_leak
2026-01-01 10:25:00,SRV-007,61.25377351113448,48.91452327932092,27.636452629110043,140.60435956789675,4,109.40951829823314,41,1.2804007243080664,0,normal
2026-01-01 10:30:00,SRV-014,37.25615976094309,66.18131316890447,22.00461078767316,217.57739794129444,2,127.25600104540622,45,0.0001662807064532695,0,normal
2026-01-01 10:35:00,SRV-043,30.457141657200314,73.36900998812436,42.18761851697317,189.3278564534896,0,164.72178410549856,44,0.06470420301200468,0,normal
2026-01-01 10:39:00,SRV-010,93.51569651722548,51.260948075012685,96.25519196521826,143.1529191185436,2,709.8038180793001,35,0.414274614352965,1,disk_overload
2026-01-01 10:40:00,SRV-046,49.536745715401864,47.46485815895261,30.15686713795602,163.56341593127985,4,43.382365952941356,41,0.2987227648963911,0,normal
2026-01-01 10:43:00,SRV-044,92.10782316043118,58.37058353042295,94.60830774403924,228.47083629277145,1,921.0134169969629,50,0.3136676937105676,1,disk_overload
2026-01-01 10:45:00,SRV-035,59.01479866858911,40.95864368728769,11.980195624199801,227.07313641023939,1,142.7746548090794,48,0.00968941973322315,0,normal
2026-01-01 10:50:00,SRV-015,71.23862433065293,64.5282048824936,34.5753734614823,140.3201544839502,3,78.36161818300381,53,0.1546362575125212,0,normal
2026-01-01 10:55:00,SRV-026,33.56637806805627,63.78814065305974,17.61704311623954,222.14031905104576,3,156.17780422849762,39,1.4308729795770765,0,normal
2026-01-01 11:00:00,SRV-002,21.012952703294808,50.119323003440996,29.11657340990905,246.0674801493248,5,84.26129582136582,55,0.5700731733357541,0,normal
2026-01-01 11:05:00,SRV-013,45.940280953303095,68.11682303935854,35.75369627192375,78.30488717259827,5,125.57302476260314,48,0.8875528277253848,0,normal
2026-01-01 11:10:00,SRV-008,59.940715287087244,45.91845893716647,15.781893332581562,275.06668259777433,1,159.84582425547174,53,0.02142829365455452,0,normal
2026-01-01 11:15:00,SRV-050,53.343450141009896,45.62775484882131,26.29493698310481,149.47029566466964,4,117.9844925801425,33,0.456313196491377,0,normal
2026-01-01 11:20:00,SRV-009,29.327862089684494,31.403720927487978,50.56207129940322,144.83958171391583,2,126.31411624591453,53,0.8462655938873602,0,normal
2026-01-01 11:25:00,SRV-039,42.531553934871084,65.05075244030047,21.863546439403255,260.6865718862921,3,115.79871444173286,64,0.09005090057537746,0,normal
2026-01-01 11:30:00,SRV-029,35.96841970828112,58.2804009516631,29.86615384346961,226.82083661975213,1,164.34380478519785,55,0.05598600204040609,0,normal
2026-01-01 11:35:00,SRV-023,37.564548859650834,64.04009945325438,33.81158384882778,264.4876377041373,1,140.19544053809875,39,0.8048964094508742,0,normal
2026-01-01 11:40:00,SRV-043,61.49857426376824,44.70273346278168,34.33120534677194,259.3522055859488,3,126.92800322489984,58,0.6922389748350023,0,normal
2026-01-01 11:45:00,SRV-020,48.54637014393673,44.3500938663748,25.625416996765896,236.11906789138857,3,108.815005437247,60,0.24840029972796573,0,normal
2026-01-01 11:50:00,SRV-021,38.75708995904789,40.830615248195926,39.80484999520572,187.2059321164734,2,142.02782751530177,35,0.45735719455641427,0,normal
2026-01-01 11:55:00,SRV-019,30.099326916242152,64.34033291399965,24.488142836714665,159.09005582888466,0,119.89876627767144,46,0.6149546920103921,0,normal
2026-01-01 12:00:00,SRV-031,46.22344552476548,70.67868954117218,20.954853110105674,184.8453527802654,2,143.19299824616616,46,0.5074388759766137,0,normal
2026-01-01 12:05:00,SRV-020,58.233236737002116,50.804653758666355,32.61662972696479,257.3704665095803,2,110.87328356484558,43,0.20361680204431748,0,normal
2026-01-01 12:10:00,SRV-013,55.769854648742566,75.10656872253382,46.797916850839584,236.74467517371693,2,107.65737082021889,47,0.3278351480665343,0,normal
2026-01-01 12:15:00,SRV-021,52.93123268699491,40.960997971476544,1.2773778671835068,198.6242547474682,3,173.16754790009233,52,0.6959049439136747,0,normal
2026-01-01 12:20:00,SRV-024,40.214884998707646,54.78019768668579,38.8633019606159,165.36692210849486,3,98.46529841844833,59,0.4833966960258386,0,normal
2026-01-01 12:25:00,SRV-043,37.734585835914665,56.21973145227412,18.68973608508057,111.85837580786524,1,89.20077795792807,51,0.026836419147912027,0,normal
2026-01-01 12:30:00,SRV-044,53.136957922503555,70.05228242287255,34.08345164394778,199.76502977799137,1,103.28156627687757,46,1.711049826833621,0,normal
2026-01-01 12:35:00,SRV-041,29.039486471983537,45.122583263823046,28.358205883794948,223.4999130381585,2,177.44136917993976,51,0.3979651289116854,0,normal
2026-01-01 12:40:00,SRV-034,43.76028322442717,45.05179696409965,17.33659494374296,197.1008026283883,4,138.57462783015592,36,0.8209898941840662,0,normal
2026-01-01 12:45:00,SRV-010,75.86243204567548,29.402403579153876,29.634666500813893,206.42258687988763,2,151.97582996284913,40,0.08814179778398228,0,normal
2026-01-01 12:50:00,SRV-014,40.62283096626684,36.24171029564012,38.83109777147159,196.1081401493599,2,151.15166267203836,47,1.668782581026049,0,normal
2026-01-01 12:55:00,SRV-012,52.581361398250486,33.03077861926161,32.00651803955687,218.12854075132427,4,161.05265863418026,42,0.7881499229619774,0,normal
2026-01-01 13:00:00,SRV-007,21.51492190457674,70.57305982311607,55.436678953015274,209.14034546026684,0,160.68234440420125,57,0.8012144474995682,0,normal
2026-01-01 13:05:00,SRV-046,33.08159208887169,55.2906334800731,44.12220555415429,196.01793043771426,3,133.57115388749202,60,0.0885078722413422,0,normal
2026-01-01 13:10:00,SRV-027,35.948665518604166,58.324753005250145,24.760034265446436,137.13943625712312,2,128.30127131714954,46,0.8553343305305533,0,normal
2026-01-01 13:15:00,SRV-012,55.98210845227674,43.008373212461066,24.952250787717826,242.03100132522763,0,136.40200704604138,44,0.21381043077802808,0,normal
2026-01-01 13:20:00,SRV-047,51.71038953285916,40.43287143216923,49.43876893108603,118.85443762744133,3,110.47280403528787,42,2.398323795031476,0,normal
2026-01-01 13:25:00,SRV-023,34.868078327163325,52.308938094909166,24.058232512700425,183.20102452135276,1,132.98185797390553,56,0.7119954829249032,0,normal
2026-01-01 13:30:00,SRV-036,50.25945148910339,60.87024556177196,36.3472146856177,255.48499209781116,3,116.02098760852279,49,0.39554344949288217,0,normal
2026-01-01 13:35:00,SRV-035,30.382060429940378,70.69094572911979,26.22721794116311,181.11745693327217,1,119.50803671232634,70,0.6149673351870354,0,normal
2026-01-01 13:40:00,SRV-046,47.93962550796904,58.80375301328088,38.886627535509604,173.66222836725046,2,131.01861940204023,39,0.00624080423751401,0,normal
2026-01-01 13:45:00,SRV-025,72.57275515192684,63.94485036814482,21.14084004040721,167.21818101765734,3,124.46252688705646,51,0.16793944319426335,0,normal
2026-01-01 13:50:00,SRV-012,46.050782446697724,68.94253963129829,20.72646865809426,211.91844913673927,0,127.95466581896662,51,0.28143452104728717,0,normal
2026-01-01 13:55:00,SRV-012,54.62895802442327,54.090116541780844,38.75507980511509,180.57129483804368,1,93.4555089993106,65,0.7774802232281719,0,normal
2026-01-01 14:00:00,SRV-004,32.82765483399714,59.664641476613305,37.27319847020715,166.2889796844068,2,130.5962218352353,45,1.1104104675801663,0,normal
2026-01-01 14:05:00,SRV-018,44.703220271775514,49.724935467618714,7.922490836174312,188.99026864960211,1,57.96435820692023,45,0.3634270946622103,0,normal
2026-01-01 14:10:00,SRV-038,49.46881597889704,58.46478873663952,26.901179263562486,110.287138474497,1,104.74633979910769,45,0.16743037910916836,0,normal
2026-01-01 14:15:00,SRV-017,43.27240608345087,51.17135277200058,22.039741431965112,253.80035692992993,3,120.63934946015827,45,0.273942092760732,0,normal
